,id,date_of_sale, price ,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price category,lat_long,Month_Year
7671,3904902430,4/3/2015," $620,000.00 ",3,2.5,2440,10363,2,0,0,3,9,2440,0,1988,0,98029,47.5634,-122.016,High price,"(47.5634, -122.016)",2015-04
7672,114101540,8/21/2014," $415,000.00 ",3,1,2020,19210,1,0,0,3,6,1760,260,1949,0,98028,47.7552,-122.229,Middle price,"(47.7552, -122.229)",2014-08
7673,1025069106,2/23/2015," $765,000.00 ",3,3,3270,38088,2,0,0,3,10,3270,0,1992,0,98053,47.6692,-122.028,High price,"(47.6692, -122.028)",2015-02
7674,3179101945,7/15/2014," $864,000.00 ",4,1.75,2260,6600,1,0,0,5,8,1220,1040,1948,0,98115,47.6753,-122.278,High price,"(47.6753, -122.278)",2014-07
7675,3083000355,12/4/2014," $385,000.00 ",5,2,2020,4000,2,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,Middle price,"(47.5799, -122.305)",2014-12
7676,1741700040,1/13/2015," $725,000.00 ",3,1,1000,19969,1,0,0,3,7,1000,0,1951,0,98033,47.6745,-122.197,High price,"(47.6745, -122.197)",2015-01
7677,1828001130,6/17/2014," $545,000.00 ",4,2.25,2030,11585,1,0,0,4,7,1590,440,1967,0,98052,47.6561,-122.13,High price,"(47.6561, -122.13)",2014-06
7678,3211580210,4/11/2015," $299,900.00 ",3,1.75,1730,9893,1,0,0,4,9,1730,0,1988,0,98042,47.3747,-122.164,Middle price,"(47.3747, -122.164)",2015-04
7679,1036000610,5/7/2015," $639,500.00 ",3,1.75,2010,8072,1,0,0,4,8,2010,0,1974,0,98052,47.6327,-122.097,High price,"(47.6327, -122.097)",2015-05
7680,3378100100,3/17/2015," $345,000.00 ",4,1.5,1540,7168,1,0,0,3,7,1160,380,1964,0,98055,47.455,-122.198,Middle price,"(47.455, -122.198)",2015-03
7681,9286000150,3/30/2015," $1,125,000.00 ",6,4,5330,18116,2,0,0,3,11,3950,1380,2000,0,98006,47.5503,-122.137,High price,"(47.5503, -122.137)",2015-03
7682,7254200040,3/16/2015," $345,000.00 ",2,1,960,2700,1,0,0,3,6,780,180,1904,0,98144,47.6013,-122.299,Middle price,"(47.6013, -122.299)",2015-03
7683,8827900690,4/21/2015," $600,000.00 ",3,2,1460,2800,1,0,0,4,7,730,730,1921,0,98105,47.67,-122.295,High price,"(47.67, -122.295)",2015-04
7684,9202500150,11/4/2014," $355,000.00 ",4,1.75,2160,7417,1,0,0,4,7,1360,800,1983,0,98056,47.5122,-122.181,Middle price,"(47.5122, -122.181)",2014-11
7685,1786810040,9/9/2014," $698,000.00 ",3,2.75,2640,11957,1.5,0,0,3,9,2260,380,1978,0,98052,47.6491,-122.12,High price,"(47.6491, -122.12)",2014-09
7686,8078410210,6/16/2014," $566,000.00 ",4,2.25,2170,7737,2,0,0,3,8,2170,0,1987,0,98074,47.637,-122.029,High price,"(47.637, -122.029)",2014-06
7687,3905100210,7/23/2014," $449,950.00 ",3,2.5,1530,3840,2,0,0,3,8,1530,0,1994,0,98029,47.5691,-122.007,Middle price,"(47.5691, -122.007)",2014-07
7688,5592900015,1/16/2015," $404,600.00 ",3,1,1570,7727,1,0,2,4,8,1270,300,1958,0,98056,47.4821,-122.192,Middle price,"(47.4821, -122.192)",2015-01
7689,7522700110,6/24/2014," $258,000.00 ",3,1,1490,7435,1,0,0,3,7,1120,370,1969,0,98198,47.368,-122.314,Middle price,"(47.368, -122.314)",2014-06
7690,5253300243,4/29/2015," $415,000.00 ",4,2,1960,10559,2,0,0,4,7,1960,0,1955,0,98133,47.7494,-122.337,Middle price,"(47.7494, -122.337)",2015-04
7691,6669020490,8/12/2014," $320,000.00 ",4,2.25,2190,9020,2,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,Middle price,"(47.3742, -122.284)",2014-08
7692,5104510540,11/26/2014," $295,000.00 ",3,2.5,1690,4102,2,0,0,3,7,1690,0,2003,0,98038,47.3552,-122.015,Middle price,"(47.3552, -122.015)",2014-11
7693,3579700100,5/27/2014," $389,000.00 ",5,2,2330,10750,1,0,0,4,7,1190,1140,1962,0,98028,47.7325,-122.245,Middle price,"(47.7325, -122.245)",2014-05
7694,8643200035,8/21/2014," $299,900.00 ",3,1.75,1470,27000,1,0,0,3,7,1470,0,1958,0,98198,47.3943,-122.311,Middle price,"(47.3943, -122.311)",2014-08
7695,2781250100,4/15/2015," $394,000.00 ",3,2.5,2550,5349,2,0,0,3,7,2550,0,2004,0,98038,47.3504,-122.026,Middle price,"(47.3504, -122.026)",2015-04
7696,3885807255,2/2/2015," $762,000.00 ",4,2,2130,5500,1.5,0,0,5,7,2130,0,1939,0,98033,47.6807,-122.199,High price,"(47.6807, -122.199)",2015-02
7697,1774230090,6/13/2014," $697,000.00 ",4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,98077,47.7632,-122.089,High price,"(47.7632, -122.089)",2014-06
7698,3521069146,3/30/2015," $485,000.00 ",3,2.5,3340,70131,2,0,0,3,9,2420,920,1994,0,98022,47.2666,-122.015,Middle price,"(47.2666, -122.015)",2015-03
7699,424500100,10/8/2014," $189,900.00 ",2,1,800,5600,1,0,0,5,6,800,0,1955,0,98056,47.4959,-122.172,Low price,"(47.4959, -122.172)",2014-10
7700,3761700053,1/5/2015," $2,150,000.00 ",3,2.75,3470,9610,3,1,4,3,11,3470,0,1989,2000,98034,47.7205,-122.26,High price,"(47.7205, -122.26)",2015-01
7701,2685600090,11/18/2014," $345,000.00 ",3,1.5,1030,6969,1,0,0,4,6,1030,0,1921,0,98108,47.5492,-122.3,Middle price,"(47.5492, -122.3)",2014-11
7702,6381500065,7/29/2014," $376,500.00 ",3,2,1630,7800,1,0,0,5,7,1630,0,1950,0,98125,47.7326,-122.307,Middle price,"(47.7326, -122.307)",2014-07
7703,9294300515,10/24/2014," $775,000.00 ",3,2,2010,7017,2,0,3,3,7,2010,0,1951,1988,98115,47.6828,-122.267,High price,"(47.6828, -122.267)",2014-10
7704,2769602840,10/16/2014," $450,000.00 ",3,1,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,Middle price,"(47.6751, -122.362)",2014-10
7705,2526039156,12/10/2014," $760,000.00 ",4,2.25,2040,8315,1,0,0,4,8,1480,560,1958,0,98177,47.7077,-122.371,High price,"(47.7077, -122.371)",2014-12
7706,7852140100,10/7/2014," $569,000.00 ",4,2.5,2830,10954,2,0,0,3,8,2830,0,2003,0,98065,47.5396,-121.882,High price,"(47.5396, -121.882)",2014-10
7707,5522600205,9/17/2014," $500,000.00 ",3,1.5,2040,6750,1,0,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,High price,"(47.7013, -122.369)",2014-09
7708,1370802620,12/11/2014," $592,500.00 ",2,2,1340,5350,1.5,0,0,3,8,1340,0,1941,0,98199,47.6384,-122.403,High price,"(47.6384, -122.403)",2014-12
7709,8079100210,3/4/2015," $620,000.00 ",4,2.5,2130,9139,2,0,0,3,9,2130,0,1988,0,98029,47.5648,-122.01,High price,"(47.5648, -122.01)",2015-03
7710,644200040,5/15/2014," $1,000,000.00 ",5,4.25,3920,16258,2,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,High price,"(47.5871, -122.192)",2014-05
7711,9808640090,3/19/2015," $815,000.00 ",3,2.5,2415,2186,2,0,1,3,9,2415,0,1981,0,98033,47.6506,-122.202,High price,"(47.6506, -122.202)",2015-03
7712,5104531120,3/23/2015," $775,000.00 ",5,2.75,3750,12077,2,0,4,3,10,3750,0,2005,0,98038,47.3525,-122.002,High price,"(47.3525, -122.002)",2015-03
7713,3575303970,7/16/2014," $340,000.00 ",3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,98074,47.6169,-122.062,Middle price,"(47.6169, -122.062)",2014-07
7714,6413100090,9/15/2014," $458,000.00 ",2,1.75,990,5850,1,0,0,4,6,990,0,1942,0,98125,47.7132,-122.321,Middle price,"(47.7132, -122.321)",2014-09
7715,2475200870,9/17/2014," $250,000.00 ",2,1.5,1200,5773,2,0,0,3,7,1200,0,1985,0,98055,47.4723,-122.19,Middle price,"(47.4723, -122.19)",2014-09
7716,3423059081,10/9/2014," $151,600.00 ",2,1,1060,16988,1,0,0,3,6,1060,0,1954,0,98058,47.4305,-122.157,Low price,"(47.4305, -122.157)",2014-10
7717,1137410040,5/27/2014," $515,000.00 ",4,2.5,3200,6473,2,0,0,3,7,3200,0,2005,0,98059,47.5012,-122.15,High price,"(47.5012, -122.15)",2014-05
7718,3352400330,3/27/2015," $216,000.00 ",2,1,1810,10360,1,0,0,3,6,1010,800,1946,0,98178,47.5039,-122.266,Middle price,"(47.5039, -122.266)",2015-03
7719,2781320100,3/9/2015," $245,000.00 ",3,1.75,1670,24650,1,0,0,4,7,1670,0,1974,0,98022,47.1764,-122.026,Middle price,"(47.1764, -122.026)",2015-03
7720,8894000040,6/25/2014," $645,000.00 ",3,2.75,1850,16960,1,0,2,4,8,1850,0,1953,0,98177,47.7128,-122.365,High price,"(47.7128, -122.365)",2014-06
7721,3333000775,9/3/2014," $249,900.00 ",3,1,1100,5000,1,0,0,3,7,1100,0,1960,0,98118,47.5433,-122.283,Middle price,"(47.5433, -122.283)",2014-09
7722,9274204230,7/9/2014," $410,000.00 ",3,1.75,1660,6250,1,0,0,3,7,830,830,1980,0,98116,47.5859,-122.385,Middle price,"(47.5859, -122.385)",2014-07
7723,3972900025,3/13/2015," $499,000.00 ",6,1.75,2400,7500,1.5,0,0,3,7,1400,1000,1975,0,98155,47.7661,-122.313,Middle price,"(47.7661, -122.313)",2015-03
7724,1159400220,5/29/2014," $790,000.00 ",5,3.25,2900,12160,1,0,0,4,8,1890,1010,1967,0,98005,47.6154,-122.168,High price,"(47.6154, -122.168)",2014-05
7725,3876313030,5/20/2014," $458,000.00 ",1,2.25,2140,10350,1,0,0,3,7,1470,670,1976,0,98072,47.7352,-122.17,Middle price,"(47.7352, -122.17)",2014-05
7726,2856100515,8/5/2014," $925,000.00 ",4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,2010,98117,47.6768,-122.39,High price,"(47.6768, -122.39)",2014-08
7727,4239400730,6/25/2014," $152,000.00 ",3,1,1090,3264,1,0,0,4,6,1090,0,1969,0,98092,47.3155,-122.182,Low price,"(47.3155, -122.182)",2014-06
7728,1826059042,9/23/2014," $402,000.00 ",3,2.5,1970,12205,2,0,0,4,8,1970,0,1990,0,98011,47.7397,-122.209,Middle price,"(47.7397, -122.209)",2014-09
7729,3869900155,3/26/2015," $340,000.00 ",2,2,1250,1178,2,0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,Middle price,"(47.5426, -122.387)",2015-03
7730,2600010220,3/26/2015," $1,250,000.00 ",4,2.5,4040,11350,2,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,High price,"(47.559, -122.162)",2015-03
7731,9290870040,11/17/2014," $775,000.00 ",4,2.5,3220,38448,2,0,0,3,10,3220,0,1993,0,98053,47.6854,-122.053,High price,"(47.6854, -122.053)",2014-11
7732,5347200175,3/19/2015," $299,800.00 ",2,1,1310,2814,1,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,Middle price,"(47.5185, -122.376)",2015-03
7733,3810000455,9/8/2014," $340,000.00 ",4,2.25,2060,8400,1,0,0,3,7,1300,760,1960,0,98178,47.4984,-122.23,Middle price,"(47.4984, -122.23)",2014-09
7734,1962200037,5/2/2014," $626,000.00 ",3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321,High price,"(47.6498, -122.321)",2014-05
7735,795001930,10/7/2014," $324,950.00 ",2,1,1150,9186,1,0,0,3,7,1150,0,1946,0,98168,47.5081,-122.33,Middle price,"(47.5081, -122.33)",2014-10
7736,3905080730,2/23/2015," $535,500.00 ",3,2.5,2050,4976,2,0,0,3,8,2050,0,1994,0,98029,47.5689,-121.995,High price,"(47.5689, -121.995)",2015-02
7737,8651611110,9/5/2014," $817,500.00 ",3,3.25,3230,7639,2,0,0,3,10,3230,0,1999,0,98074,47.6338,-122.063,High price,"(47.6338, -122.063)",2014-09
7738,5411600210,8/12/2014," $810,000.00 ",4,3.5,4170,4322,2,0,0,3,9,2940,1230,2005,0,98074,47.6136,-122.041,High price,"(47.6136, -122.041)",2014-08
7739,7519000665,4/8/2015," $565,000.00 ",5,1.5,1940,3430,1.5,0,0,4,6,1220,720,1926,0,98117,47.6853,-122.362,High price,"(47.6853, -122.362)",2015-04
7740,4217400120,11/25/2014," $978,000.00 ",3,1.5,2390,4000,1.5,0,0,3,9,1690,700,1936,0,98105,47.6604,-122.28,High price,"(47.6604, -122.28)",2014-11
7741,3586500665,1/12/2015," $530,000.00 ",3,1,1440,27505,1,0,0,3,8,1440,0,1951,0,98177,47.7553,-122.37,High price,"(47.7553, -122.37)",2015-01
7742,2582500110,10/7/2014," $305,000.00 ",4,2.5,2230,6487,2,0,0,3,7,2230,0,2003,0,98092,47.3287,-122.169,Middle price,"(47.3287, -122.169)",2014-10
7743,6749700031,6/9/2014," $345,000.00 ",3,2.5,1210,1420,3,0,0,3,8,1210,0,2008,0,98103,47.6977,-122.349,Middle price,"(47.6977, -122.349)",2014-06
7744,4136800205,2/19/2015," $258,000.00 ",2,2,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,Middle price,"(47.4982, -122.221)",2015-02
7745,3438503120,3/30/2015," $275,000.00 ",4,1,1770,7345,1.5,0,0,3,7,1770,0,1966,0,98106,47.5393,-122.351,Middle price,"(47.5393, -122.351)",2015-03
7746,1922069089,3/24/2015," $310,000.00 ",3,1,1020,55756,1,0,0,3,7,1020,0,1961,0,98042,47.3836,-122.082,Middle price,"(47.3836, -122.082)",2015-03
7747,4099501215,6/3/2014," $713,250.00 ",3,2,2050,9000,1,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,High price,"(47.5885, -122.245)",2014-06
7748,3325069025,5/8/2015," $500,000.00 ",3,1,2000,21780,1,0,0,3,8,1480,520,1978,0,98074,47.6064,-122.039,High price,"(47.6064, -122.039)",2015-05
7749,4058200985,9/11/2014," $472,000.00 ",3,1.75,2180,7200,1,0,3,4,8,1090,1090,1954,0,98178,47.5044,-122.235,Middle price,"(47.5044, -122.235)",2014-09
7750,3031200246,7/11/2014," $250,000.00 ",3,1,920,4429,1,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,Middle price,"(47.5369, -122.291)",2014-07
7751,624101110,10/2/2014," $725,000.00 ",4,2.25,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,High price,"(47.7241, -122.065)",2014-10
7752,4046700210,6/29/2014," $345,000.00 ",3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,Middle price,"(47.6886, -121.911)",2014-06
7753,2916200065,1/15/2015," $460,000.00 ",3,1.5,1870,15685,1,0,0,3,7,1470,400,1936,0,98133,47.723,-122.353,Middle price,"(47.723, -122.353)",2015-01
7754,6141100038,6/2/2014," $440,150.00 ",2,1,1110,6800,1,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,Middle price,"(47.7184, -122.355)",2014-06
7755,2806800090,11/4/2014," $390,000.00 ",3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,Middle price,"(47.7763, -122.209)",2014-11
7756,312000265,5/4/2015," $375,000.00 ",2,1,790,5120,1,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,Middle price,"(47.557, -122.395)",2015-05
7757,2938200040,12/11/2014," $224,950.00 ",3,1.5,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,Middle price,"(47.2021, -122.002)",2014-12
7758,114101161,8/29/2014," $480,000.00 ",3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,Middle price,"(47.7592, -122.23)",2014-08
7759,1862400353,3/26/2015," $721,000.00 ",4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,High price,"(47.6963, -122.367)",2015-03
7760,179000100,8/26/2014," $174,000.00 ",2,1,600,4854,1,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,Low price,"(47.4927, -122.28)",2014-08
7761,7812800865,11/19/2014," $170,000.00 ",2,1,810,9882,1,0,0,3,6,810,0,1944,0,98178,47.4925,-122.239,Low price,"(47.4925, -122.239)",2014-11
7762,809002390,1/15/2015," $658,000.00 ",3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,High price,"(47.6368, -122.351)",2015-01
7763,2925059294,3/27/2015," $860,000.00 ",3,2,1880,8494,1,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,High price,"(47.6217, -122.192)",2015-03
7764,7574200210,6/18/2014," $407,450.00 ",4,1.5,2310,68824,2,0,0,4,7,2310,0,1968,0,98010,47.3354,-122.031,Middle price,"(47.3354, -122.031)",2014-06
7765,5634500775,1/30/2015," $615,000.00 ",4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,High price,"(47.7516, -122.237)",2015-01
7766,8965460090,4/7/2015," $920,000.00 ",4,3,3130,12381,2,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,High price,"(47.5599, -122.118)",2015-04
7767,1796350300,7/10/2014," $195,000.00 ",2,1,860,10400,1,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,Low price,"(47.3682, -122.096)",2014-07
7768,428000150,7/18/2014," $269,950.00 ",3,1,990,9950,1,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,Middle price,"(47.5104, -122.171)",2014-07
7769,2323089009,1/19/2015," $855,000.00 ",4,3.5,4030,1024068,2,0,0,3,10,4030,0,2006,0,98045,47.4619,-121.744,High price,"(47.4619, -121.744)",2015-01
7770,3528900735,9/10/2014," $620,000.00 ",3,2.25,1780,1429,3,0,0,3,8,1570,210,2007,0,98109,47.6413,-122.346,High price,"(47.6413, -122.346)",2014-09
7771,3904100220,12/9/2014," $276,000.00 ",2,2,1480,6075,1,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,Middle price,"(47.5317, -122.276)",2014-12
7772,254000735,8/6/2014," $329,000.00 ",3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,Middle price,"(47.5122, -122.383)",2014-08
7773,7893205080,10/7/2014," $270,000.00 ",3,1.5,1230,7500,1,0,0,3,7,1230,0,1962,0,98198,47.4202,-122.331,Middle price,"(47.4202, -122.331)",2014-10
7774,4397010300,11/13/2014," $440,000.00 ",4,2.5,3080,10646,2,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,Middle price,"(47.3828, -122.148)",2014-11
7775,1150000740,10/3/2014," $639,000.00 ",4,2.5,1990,8034,2,0,0,4,10,1990,0,1989,0,98029,47.561,-122.018,High price,"(47.561, -122.018)",2014-10
7776,1926049141,10/10/2014," $403,500.00 ",1,1,700,5621,1,0,0,4,6,700,0,1945,0,98133,47.734,-122.353,Middle price,"(47.734, -122.353)",2014-10
7777,7011201016,10/1/2014," $585,000.00 ",3,2.5,1700,1156,2,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,High price,"(47.6373, -122.369)",2014-10
7778,3028200100,8/26/2014," $216,000.00 ",2,1,860,9000,1,0,0,4,6,860,0,1942,0,98168,47.4801,-122.315,Middle price,"(47.4801, -122.315)",2014-08
7779,8081010040,9/11/2014," $1,150,000.00 ",3,2.5,3160,24437,1,0,3,3,11,2160,1000,1991,0,98006,47.5531,-122.131,High price,"(47.5531, -122.131)",2014-09
7780,3023049186,4/16/2015," $575,000.00 ",3,2,2500,30056,1,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,High price,"(47.4468, -122.337)",2015-04
7781,8029900110,11/14/2014," $430,000.00 ",4,2.5,3000,9460,2,0,0,3,9,3000,0,2001,0,98031,47.3959,-122.211,Middle price,"(47.3959, -122.211)",2014-11
7782,9367200205,3/24/2015," $660,000.00 ",2,1,1670,8195,1,0,0,3,7,1670,0,1954,1975,98033,47.6627,-122.192,High price,"(47.6627, -122.192)",2015-03
7783,5550300205,4/13/2015," $338,000.00 ",2,1,690,6400,1,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,Middle price,"(47.5287, -122.367)",2015-04
7784,8820901415,5/29/2014," $400,000.00 ",4,2.75,1240,3867,1,0,0,3,7,800,440,1987,0,98125,47.7157,-122.284,Middle price,"(47.7157, -122.284)",2014-05
7785,6018500120,2/20/2015," $210,000.00 ",2,1,900,5000,1,0,0,5,6,900,0,1930,1990,98022,47.2008,-121.995,Middle price,"(47.2008, -121.995)",2015-02
7786,3826000665,5/22/2014," $305,000.00 ",4,1.75,2200,8100,1.5,0,0,5,6,1400,800,1942,0,98168,47.4945,-122.303,Middle price,"(47.4945, -122.303)",2014-05
7787,1025079086,8/20/2014," $365,000.00 ",2,1,960,223898,1,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,Middle price,"(47.6668, -121.892)",2014-08
7788,2621660040,6/29/2014," $325,000.00 ",5,2.75,2130,6222,1,0,0,3,7,1300,830,1991,0,98118,47.5272,-122.276,Middle price,"(47.5272, -122.276)",2014-06
7789,8731982550,12/10/2014," $245,000.00 ",4,1.75,2020,8800,1,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,Middle price,"(47.3202, -122.384)",2014-12
7790,4324500180,9/26/2014," $182,000.00 ",3,1,1060,7350,1,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,Low price,"(47.3809, -122.287)",2014-09
7791,1702901485,6/3/2014," $440,000.00 ",2,1,1230,6600,1,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,Middle price,"(47.5573, -122.282)",2014-06
7792,251300110,7/31/2014," $225,000.00 ",3,2.25,2510,12013,2,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,Middle price,"(47.3473, -122.314)",2014-07
7793,251300110,1/14/2015," $358,000.00 ",3,2.25,2510,12013,2,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,Middle price,"(47.3473, -122.314)",2015-01
7794,461002615,12/2/2014," $580,000.00 ",5,2.5,2720,5000,1.5,0,0,4,7,1530,1190,1939,0,98117,47.6827,-122.376,High price,"(47.6827, -122.376)",2014-12
7795,8091401030,4/22/2015," $240,000.00 ",3,1.5,1070,8886,1,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,Middle price,"(47.3516, -122.166)",2015-04
7796,3924500040,4/13/2015," $700,000.00 ",4,3.25,3580,43093,1,0,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,High price,"(47.5595, -121.901)",2015-04
7797,9432900040,7/29/2014," $325,000.00 ",4,2.5,2230,8500,2,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,Middle price,"(47.2082, -122.009)",2014-07
7798,2426049125,11/14/2014," $488,000.00 ",4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,Middle price,"(47.7318, -122.239)",2014-11
7799,2883201055,9/10/2014," $875,000.00 ",4,1,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,47.6838,-122.332,High price,"(47.6838, -122.332)",2014-09
7800,1795900360,6/2/2014," $615,000.00 ",4,2.5,2150,9070,2,0,0,4,8,2150,0,1985,0,98052,47.7279,-122.107,High price,"(47.7279, -122.107)",2014-06
7801,9542830690,11/20/2014," $321,000.00 ",3,2.5,2020,4183,2,0,0,3,7,2020,0,2012,0,98038,47.3658,-122.017,Middle price,"(47.3658, -122.017)",2014-11
7802,1245500690,6/2/2014," $1,035,000.00 ",3,2.5,2230,5750,2,0,0,3,9,2230,0,2003,0,98033,47.6938,-122.213,High price,"(47.6938, -122.213)",2014-06
7803,7454000315,4/24/2015," $299,500.00 ",2,1,740,6300,1,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,Middle price,"(47.5158, -122.376)",2015-04
7804,2426049113,4/14/2015," $459,000.00 ",4,1.5,2020,9583,2,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,Middle price,"(47.7283, -122.238)",2015-04
7805,8665050450,9/12/2014," $435,000.00 ",3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,Middle price,"(47.5668, -122.005)",2014-09
7806,2787320620,10/10/2014," $222,000.00 ",3,1.75,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,Middle price,"(47.4096, -122.172)",2014-10
7807,5100401411,10/27/2014," $485,000.00 ",4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,Middle price,"(47.6924, -122.321)",2014-10
7808,2767602855,4/29/2015," $750,000.00 ",5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,High price,"(47.6726, -122.39)",2015-04
7809,7575620750,12/22/2014," $266,000.00 ",3,2.25,1550,6022,2,0,0,3,8,1550,0,1989,0,98003,47.3525,-122.304,Middle price,"(47.3525, -122.304)",2014-12
7810,1529300115,6/2/2014," $455,000.00 ",2,1,1170,6000,1,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,Middle price,"(47.6994, -122.354)",2014-06
7811,122029066,5/8/2015," $490,000.00 ",3,1.75,2020,215622,2,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,Middle price,"(47.4189, -122.499)",2015-05
7812,8732130580,4/30/2015," $280,000.00 ",3,1.75,1740,8625,1,0,0,4,7,1240,500,1978,0,98023,47.3054,-122.38,Middle price,"(47.3054, -122.38)",2015-04
7813,1689400375,8/5/2014," $1,450,000.00 ",4,3.25,3100,3900,2,0,2,5,9,2090,1010,1923,0,98109,47.6385,-122.348,High price,"(47.6385, -122.348)",2014-08
7814,985001321,12/17/2014," $291,000.00 ",4,1,1590,24330,1.5,0,0,3,6,1140,450,1942,0,98168,47.4906,-122.309,Middle price,"(47.4906, -122.309)",2014-12
7815,7987400475,4/17/2015," $745,000.00 ",5,3,2400,10126,2,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,High price,"(47.5726, -122.373)",2015-04
7816,6383000820,8/7/2014," $685,900.00 ",3,2.5,2290,9142,1,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,High price,"(47.691, -122.387)",2014-08
7817,1311400120,8/1/2014," $160,000.00 ",3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,Low price,"(47.3413, -122.28)",2014-08
7818,1153000040,4/29/2015," $650,000.00 ",4,2.5,2240,9934,1,0,0,4,8,1490,750,1968,0,98005,47.6147,-122.166,High price,"(47.6147, -122.166)",2015-04
7819,7452500530,2/19/2015," $250,000.00 ",2,1,850,6370,1,0,0,3,6,850,0,1951,0,98126,47.5198,-122.373,Middle price,"(47.5198, -122.373)",2015-02
7820,6300000212,2/18/2015," $265,000.00 ",2,1.5,920,1458,2,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,Middle price,"(47.7081, -122.342)",2015-02
7821,3332000530,11/5/2014," $599,000.00 ",5,3.25,2590,6180,1,0,0,3,7,1330,1260,1960,0,98118,47.551,-122.272,High price,"(47.551, -122.272)",2014-11
7822,7657600195,11/5/2014," $199,950.00 ",3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,0,98178,47.4934,-122.237,Low price,"(47.4934, -122.237)",2014-11
7823,1102000237,4/28/2015," $712,500.00 ",4,2.75,2420,11201,1,0,1,3,8,1420,1000,1948,1999,98118,47.5459,-122.265,High price,"(47.5459, -122.265)",2015-04
